userid,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level 
455797,0,1,2,1,,1,0,
465082,0,4,2,4,,3,0,2.0
504267,0,2,2,2,,2,0,4.0
528091,0,1,2,1,,2,1,
546491,0,10,1,4,,1,0,2.0
553856,0,2,2,2,,3,0,
586172,0,5,2,5,,3,0,2.0
611927,0,9,1,3,,3,0,4.0
666006,12,3,2,3,2.0,2,0,3.0
700052,0,3,2,3,,3,0,2.0
716196,0,3,2,3,2.0,2,0,
718929,91,11,1,5,2.0,3,0,2.0
748529,0,2,2,2,,3,1,1.0
788101,81,10,1,4,3.0,3,0,3.0
800395,0,5,2,5,,3,0,2.0
835352,0,2,2,2,,2,0,2.0
897779,0,4,2,4,,3,0,2.0
907218,0,3,2,3,2.0,3,0,
985898,0,11,1,5,,3,0,4.0
1029562,77,10,1,4,1.0,3,0,2.0
1036916,19,3,2,3,2.0,3,0,2.0
40974,64,9,1,3,1.0,3,0,1.0
69076,32,4,2,4,2.0,3,0,1.0
89155,0,1,2,1,,3,0,
98900,0,11,1,5,,1,0,
121904,0,6,2,6,,3,0,
135652,0,5,2,5,1.0,3,0,
230456,66,9,1,3,2.0,3,0,2.0
262648,34,4,2,4,3.0,3,0,3.0
295460,92,11,1,5,2.0,3,0,4.0
430898,0,3,2,3,,1,0,
539573,0,5,2,5,,3,0,
550366,44,5,2,5,2.0,3,0,2.0
602625,0,9,1,3,,3,0,3.0
816699,0,3,2,3,,3,0,3.0
836914,36,5,2,5,1.0,1,0,3.0
865281,0,2,2,2,,3,0,2.0
1052837,0,3,2,3,,3,0,4.0
1064425,0,10,1,4,,2,0,
1078361,0,9,1,3,,3,0,2.0
1111755,0,3,2,3,,1,0,
1118011,66,9,1,3,2.0,3,0,1.0
55749,0,10,1,4,,2,0,
107523,0,1,2,1,,3,0,4.0
110533,0,7,1,1,,1,0,
111474,0,4,2,4,,3,0,
202035,0,5,2,5,,3,0,3.0
277880,0,5,2,5,,3,0,2.0
293000,0,2,2,2,,3,0,
320953,33,4,2,4,2.0,3,0,2.0
375477,91,11,1,5,2.0,3,0,2.0
380227,0,8,1,2,,3,0,
391149,0,4,2,4,,3,0,4.0
395329,0,2,2,2,2.0,3,0,
479888,0,4,2,4,,3,0,4.0
486367,0,3,2,3,,3,0,2.0
496873,0,3,2,3,,3,0,3.0
522516,0,5,2,5,2.0,2,0,
570600,0,8,1,2,,3,0,
605041,0,9,1,3,,3,0,
607303,30,4,2,4,1.0,3,0,2.0
691844,0,11,1,5,,1,0,
701925,56,8,1,2,2.0,3,0,2.0
749707,41,5,2,5,1.0,3,0,1.0
778012,0,4,2,4,,3,0,4.0
809204,0,5,2,5,,3,0,2.0
812260,33,4,2,4,2.0,3,0,2.0
815632,0,3,2,3,,3,0,2.0
893466,0,8,1,2,2.0,3,0,
894707,0,9,1,3,,3,1,2.0
972084,0,5,2,5,,3,0,4.0
57799,0,2,2,2,,3,0,
92530,0,9,1,3,,1,0,
93638,0,2,2,2,,1,0,
156530,17,3,2,3,1.0,3,0,3.0
294984,0,1,2,1,,3,0,2.0
335885,0,9,1,3,,2,0,
395175,0,3,2,3,,3,0,1.0
517047,0,5,2,5,,3,0,
588366,66,9,1,3,2.0,3,0,1.0
592297,0,5,2,5,,3,0,
601524,81,10,1,4,3.0,3,0,3.0
679493,0,3,2,3,,3,0,3.0
686250,0,9,1,3,,1,0,
841999,16,3,2,3,1.0,3,0,2.0
845076,66,9,1,3,2.0,3,0,2.0
854768,0,10,1,4,,1,0,
873125,0,2,2,2,,3,0,3.0
914917,34,4,2,4,3.0,3,0,3.0
934979,0,5,2,5,,3,0,
987240,0,2,2,2,,3,0,3.0
992559,68,9,1,3,3.0,3,0,1.0
998101,0,12,1,6,,2,0,3.0
1000637,81,10,1,4,2.0,3,0,4.0
1015773,77,10,1,4,1.0,3,0,2.0
1022455,43,5,2,5,2.0,3,0,1.0
1043776,81,10,1,4,3.0,3,0,3.0
1044784,0,10,1,4,2.0,3,0,
1090300,33,4,2,4,2.0,3,0,2.0
1095479,0,9,1,3,,3,0,4.0
1135290,0,3,2,3,,3,0,1.0
1137973,8,2,2,2,1.0,3,0,4.0
1138857,0,2,2,2,,3,0,4.0
22655,0,7,1,1,,3,0,1.0
25533,45,5,2,5,2.0,3,0,3.0
53232,0,2,2,2,,1,0,
91549,0,9,1,3,,3,0,4.0
138153,0,3,2,3,,3,0,4.0
139531,22,3,2,3,3.0,3,0,3.0
150227,33,4,2,4,2.0,3,0,2.0
178870,0,1,2,1,,2,0,
184620,0,9,1,3,,3,0,2.0
267053,0,4,2,4,,1,0,
269429,0,4,2,4,,3,0,3.0
380568,0,9,1,3,,3,0,
409142,0,10,1,4,,3,0,3.0
469615,0,9,1,3,,3,0,3.0
485136,45,5,2,5,2.0,3,0,3.0
508891,0,2,2,2,,3,0,4.0
518806,44,5,2,5,2.0,3,0,2.0
627607,7,2,2,2,1.0,3,0,1.0
670226,0,9,1,3,2.0,3,0,
684173,0,3,2,3,,3,0,2.0
690760,0,5,2,5,,2,0,
791070,0,4,2,4,,3,0,2.0
803766,81,10,1,4,2.0,3,0,4.0
813287,0,5,2,5,,3,0,2.0
852035,8,2,2,2,1.0,3,0,3.0
872630,0,3,2,3,,3,0,3.0
886558,20,3,2,3,2.0,3,0,4.0
1046403,84,11,1,5,2.0,2,0,2.0
1078045,95,12,1,6,3.0,2,0,2.0
90375,0,5,2,5,,1,0,
140193,0,4,2,4,,2,0,
159822,57,8,1,2,2.0,3,0,3.0
162344,0,9,1,3,,3,0,2.0
171185,0,3,2,3,2.0,3,0,
218995,0,3,2,3,,3,0,3.0
268909,0,4,2,4,,2,0,
305795,8,2,2,2,2.0,3,0,4.0
317696,0,8,1,2,,3,0,
361481,0,10,1,4,,3,0,4.0
366365,0,2,2,2,,3,0,1.0
386044,0,5,2,5,,3,0,2.0
404356,0,6,2,6,,1,0,
418464,0,5,2,5,,3,0,4.0
424998,54,8,1,2,2.0,3,1,3.0
503138,0,1,2,1,,3,0,2.0
560892,0,8,1,2,,2,0,3.0
685214,0,10,1,4,,3,0,2.0
724097,0,5,2,5,,3,0,2.0
742928,5,2,2,2,2.0,3,1,
749786,0,5,2,5,,3,0,2.0
758219,33,4,2,4,2.0,3,0,2.0
831509,0,3,2,3,,3,0,1.0
886568,0,5,2,5,,3,0,
900980,0,4,2,4,,3,0,2.0
911497,34,4,2,4,2.0,3,0,3.0
939967,0,11,1,5,,1,0,
977144,0,8,1,2,,3,0,
986878,0,3,2,3,,3,0,2.0
1022198,0,3,2,3,1.0,2,0,
1130161,41,5,2,5,1.0,3,0,2.0
34825,0,8,1,2,,2,0,
71628,32,4,2,4,2.0,3,0,1.0
103096,69,9,1,3,3.0,3,0,3.0
117856,0,9,1,3,,3,0,
229805,37,5,2,5,2.0,2,0,2.0
238896,34,4,2,4,2.0,3,0,3.0
242752,80,10,1,4,2.0,3,0,2.0
295788,19,3,2,3,2.0,3,0,2.0
316811,66,9,1,3,2.0,3,0,2.0
320959,0,3,2,3,1.0,3,0,
332139,0,9,1,3,,3,0,2.0
358434,0,11,1,5,,3,0,1.0
369147,0,11,1,5,,2,0,
391474,0,4,2,4,,3,0,2.0
420294,89,11,1,5,1.0,3,0,3.0
540221,19,3,2,3,2.0,3,0,2.0
619635,0,4,2,4,2.0,2,0,
632732,7,2,2,2,2.0,3,0,2.0
699331,0,4,2,4,,3,0,
738589,0,2,2,2,,2,0,
744103,0,3,2,3,,3,0,4.0
781260,0,9,1,3,2.0,3,0,
802112,66,9,1,3,2.0,3,0,2.0
881971,0,5,2,5,,3,0,
888615,0,9,1,3,,1,0,
891255,0,9,1,3,,2,0,2.0
896351,0,4,2,4,1.0,2,0,
898924,66,9,1,3,2.0,3,0,2.0
924107,0,3,2,3,,2,0,
938271,0,11,1,5,,2,0,
956964,0,8,1,2,,1,0,
965844,0,4,2,4,,3,0,2.0
969317,55,8,1,2,2.0,2,0,
991288,19,3,2,3,2.0,3,1,2.0
1052004,54,8,1,2,1.0,3,1,2.0
51044,0,4,2,4,,3,0,4.0
135874,42,5,2,5,1.0,3,0,3.0
164577,0,11,1,5,,3,0,
188219,0,6,2,6,,3,0,1.0
214523,96,12,1,6,2.0,3,0,2.0
305938,0,8,1,2,,3,0,3.0
354347,8,2,2,2,2.0,3,0,4.0
385381,0,10,1,4,,3,0,4.0
421895,0,11,1,5,,3,0,3.0
506046,81,10,1,4,2.0,3,0,4.0
510033,0,4,2,4,,3,0,3.0
512766,0,3,2,3,,3,0,
548719,0,3,2,3,,3,0,
551556,34,4,2,4,2.0,3,0,3.0
633763,64,9,1,3,1.0,3,0,1.0
648842,6,2,2,2,1.0,2,0,
707955,0,10,1,4,,3,0,2.0
729644,0,9,1,3,,3,0,2.0
739194,92,11,1,5,3.0,3,0,3.0
762944,0,3,2,3,,3,0,3.0
832951,19,3,2,3,2.0,3,0,2.0
1006740,0,5,2,5,,3,0,1.0
1036211,0,6,2,6,,1,0,
18099,19,3,2,3,2.0,3,1,2.0
57305,80,10,1,4,2.0,3,0,2.0
147826,0,10,1,4,,3,0,
152879,0,11,1,5,,3,0,4.0
270878,0,3,2,3,2.0,3,0,
382166,0,5,2,5,,3,0,3.0
389501,0,9,1,3,,2,0,4.0
445513,89,11,1,5,1.0,3,0,4.0
448422,0,8,1,2,,3,0,4.0
482477,20,3,2,3,2.0,3,0,3.0
505676,0,2,2,2,,3,0,3.0
510341,5,2,2,2,2.0,3,1,2.0
513800,67,9,1,3,2.0,3,0,3.0
559292,0,4,2,4,,3,0,3.0
610659,0,11,1,5,,3,0,
615175,0,10,1,4,,2,0,
626128,7,2,2,2,2.0,3,0,1.0
626553,0,4,2,4,,3,0,
690938,5,2,2,2,1.0,3,1,4.0
695284,41,5,2,5,1.0,3,0,1.0
718594,0,5,2,5,,3,0,2.0
724590,0,3,2,3,,3,0,
786584,0,5,2,5,,1,0,4.0
918089,0,10,1,4,,3,0,3.0
1075902,0,9,1,3,,3,0,4.0
1108071,0,6,2,6,,3,0,3.0
1134468,2,1,2,1,1.0,3,0,
42538,0,1,2,1,,3,0,
45225,8,2,2,2,1.0,3,0,4.0
50465,45,5,2,5,3.0,3,0,3.0
79454,0,3,2,3,,3,0,
116973,0,12,1,6,,3,0,
145296,7,2,2,2,2.0,3,0,2.0
148476,0,5,2,5,,2,0,3.0
199579,7,2,2,2,2.0,3,0,2.0
204700,19,3,2,3,2.0,3,0,2.0
214601,0,11,1,5,,1,0,
258760,45,5,2,5,3.0,3,0,4.0
278370,0,4,2,4,,2,0,
387090,19,3,2,3,2.0,3,0,2.0
390456,0,11,1,5,,3,0,
396341,0,5,2,5,,2,0,
404918,0,1,2,1,,2,0,
532247,0,11,1,5,,2,0,
533791,91,11,1,5,2.0,3,0,2.0
553890,0,4,2,4,,3,0,3.0
673489,0,1,2,1,,2,0,
763689,7,2,2,2,2.0,3,0,2.0
802089,7,2,2,2,1.0,3,0,2.0
817422,0,3,2,3,,3,0,2.0
817443,91,11,1,5,2.0,3,0,2.0
883548,0,4,2,4,,3,0,4.0
994474,0,3,2,3,,3,0,2.0
1063007,89,11,1,5,1.0,3,0,4.0
1083725,0,9,1,3,,2,0,4.0
1104111,44,5,2,5,2.0,3,0,2.0
1127751,0,3,2,3,2.0,2,0,
31566,0,11,1,5,,1,0,
32418,0,11,1,5,2.0,2,0,
74348,0,4,2,4,,3,0,3.0
115639,0,4,2,4,,3,0,2.0
121989,0,7,1,1,,3,0,2.0
142409,50,7,1,1,2.0,2,0,
199324,0,11,1,5,,3,0,3.0
234875,0,3,2,3,2.0,3,0,
248066,7,2,2,2,2.0,3,0,2.0
262006,16,3,2,3,1.0,3,0,2.0
264820,0,9,1,3,,2,0,4.0
271687,34,4,2,4,2.0,3,0,3.0
302412,56,8,1,2,2.0,3,0,1.0
315347,0,9,1,3,,3,0,2.0
338714,0,2,2,2,,3,0,
338844,5,2,2,2,1.0,3,1,2.0
365206,0,4,2,4,,3,0,
369330,8,2,2,2,1.0,3,0,3.0
371145,61,9,1,3,2.0,2,0,3.0
539260,42,5,2,5,1.0,3,0,3.0
566129,7,2,2,2,2.0,3,0,2.0
592038,0,11,1,5,,2,0,
649670,55,8,1,2,1.0,2,0,2.0
651231,0,3,2,3,,3,0,3.0
700306,20,3,2,3,2.0,3,0,3.0
700631,0,4,2,4,,3,0,1.0
727946,42,5,2,5,1.0,3,0,4.0
818670,0,9,1,3,1.0,1,0,
881555,66,9,1,3,2.0,3,0,2.0
898222,2,1,2,1,1.0,3,0,4.0
928822,5,2,2,2,1.0,3,1,
976837,0,8,1,2,,3,0,3.0
1017031,0,11,1,5,,3,0,4.0
52924,0,3,2,3,,3,0,1.0
74607,0,5,2,5,,2,0,
87185,0,5,2,5,1.0,2,0,
92998,0,10,1,4,,1,0,
95502,30,4,2,4,1.0,3,0,1.0
119156,7,2,2,2,2.0,3,0,1.0
121462,0,6,2,6,,3,0,3.0
141929,0,2,2,2,,3,1,
262721,33,4,2,4,2.0,3,0,2.0
263460,56,8,1,2,2.0,3,0,2.0
263473,51,7,1,1,2.0,3,1,
276000,0,12,1,6,,3,0,
286596,16,3,2,3,1.0,3,0,2.0
291261,20,3,2,3,2.0,3,0,4.0
291412,31,4,2,4,1.0,3,0,3.0
302847,0,11,1,5,2.0,3,0,
304854,0,5,2,5,,1,0,
320767,0,2,2,2,,3,0,
322160,0,4,2,4,,3,0,2.0
357984,0,8,1,2,1.0,3,0,
380807,0,2,2,2,,3,0,2.0
382325,0,5,2,5,2.0,3,0,
384147,0,5,2,5,,3,0,2.0
387376,0,5,2,5,,3,0,4.0
395079,0,2,2,2,,3,0,
443452,45,5,2,5,2.0,3,0,4.0
516955,0,3,2,3,,3,0,2.0
550141,7,2,2,2,2.0,3,0,2.0
570297,0,2,2,2,,3,1,
587573,31,4,2,4,1.0,3,0,4.0
601031,0,4,2,4,,3,0,3.0
641730,0,2,2,2,,3,0,
648378,0,3,2,3,2.0,2,0,
659159,41,5,2,5,1.0,3,0,2.0
659748,0,1,2,1,,3,0,
687161,0,10,1,4,,3,0,3.0
712257,0,4,2,4,,3,0,2.0
720616,66,9,1,3,2.0,3,0,1.0
733277,0,11,1,5,,2,0,1.0
766213,0,4,2,4,,3,0,1.0
862856,0,4,2,4,,3,0,
946532,0,6,2,6,,2,0,
1080058,92,11,1,5,2.0,3,0,4.0
1088798,37,5,2,5,1.0,2,0,2.0
1120129,0,4,2,4,,3,0,4.0
124380,66,9,1,3,2.0,3,0,2.0
147385,0,1,2,1,,3,0,1.0
182942,33,4,2,4,2.0,3,0,2.0
183839,0,8,1,2,,3,1,2.0
204097,0,2,2,2,,3,0,3.0
204493,0,5,2,5,,2,0,
213017,0,5,2,5,,3,0,
218783,0,3,2,3,2.0,2,0,
245950,0,3,2,3,,3,0,2.0
255912,0,10,1,4,,1,0,
280124,0,9,1,3,,3,0,3.0
288402,22,3,2,3,3.0,3,0,3.0
294647,0,4,2,4,,2,0,
344352,44,5,2,5,2.0,3,0,2.0
353814,19,3,2,3,2.0,3,0,2.0
393945,66,9,1,3,2.0,3,0,2.0
416646,66,9,1,3,2.0,3,0,2.0
445772,17,3,2,3,1.0,3,0,3.0
531870,0,3,2,3,,3,0,1.0
552504,0,10,1,4,,3,0,
699679,0,11,1,5,,1,0,
706219,0,3,2,3,,3,0,3.0
715400,0,2,2,2,,3,0,1.0
816530,0,9,1,3,,2,0,4.0
817218,0,2,2,2,,3,0,4.0
825572,0,3,2,3,,3,0,4.0
839450,2,1,2,1,1.0,3,0,2.0
899924,79,10,1,4,2.0,3,0,1.0
915347,7,2,2,2,1.0,3,0,2.0
1009156,0,8,1,2,2.0,3,0,
1035923,67,9,1,3,2.0,3,0,4.0
1056100,0,7,1,1,,1,0,
1081254,2,1,2,1,1.0,3,0,2.0
1109752,0,5,2,5,,3,0,3.0
66277,0,5,2,5,,3,0,1.0
88592,5,2,2,2,1.0,3,1,4.0
185536,0,10,1,4,,3,0,2.0
197064,34,4,2,4,3.0,3,0,3.0
213165,0,3,2,3,2.0,3,0,
229821,0,3,2,3,2.0,2,0,
258771,0,4,2,4,,3,0,
274834,0,10,1,4,,1,0,2.0
300608,41,5,2,5,1.0,3,0,2.0
375137,77,10,1,4,1.0,3,0,2.0
379398,0,10,1,4,,3,0,3.0
440722,0,3,2,3,,2,0,
508663,33,4,2,4,2.0,3,0,2.0
526404,67,9,1,3,2.0,3,0,3.0
539924,7,2,2,2,1.0,3,0,2.0
563070,0,4,2,4,2.0,3,0,
606010,0,4,2,4,,3,0,4.0
628467,0,10,1,4,1.0,3,0,
853950,81,10,1,4,2.0,3,0,4.0
873184,0,3,2,3,,3,0,4.0
907473,0,9,1,3,,3,0,4.0
949674,0,4,2,4,,1,0,
1048621,0,8,1,2,,3,1,2.0
1086416,0,9,1,3,1.0,3,0,
1106270,0,5,2,5,,3,0,4.0
1129446,0,3,2,3,,2,0,
602,6,2,2,2,2.0,2,0,1.0
164494,0,3,2,3,,3,0,3.0
166931,45,5,2,5,2.0,3,0,3.0
198389,7,2,2,2,1.0,3,0,2.0
209345,0,5,2,5,,3,0,3.0
215383,0,3,2,3,,3,0,3.0
222948,2,1,2,1,2.0,3,0,3.0
260010,49,6,2,6,3.0,3,0,1.0
343052,0,4,2,4,,3,0,2.0
356080,81,10,1,4,2.0,3,0,3.0
359183,0,4,2,4,,3,0,2.0
365788,0,8,1,2,,2,0,
495698,0,11,1,5,,3,0,3.0
558732,0,7,1,1,,2,0,
619574,0,11,1,5,,1,0,
640875,0,8,1,2,,3,0,3.0
747702,0,4,2,4,,3,0,2.0
752812,45,5,2,5,2.0,3,0,3.0
758020,0,10,1,4,,2,0,
761279,0,4,2,4,,3,0,4.0
914004,16,3,2,3,1.0,3,0,2.0
933760,0,1,2,1,,2,0,
937250,0,3,2,3,,1,0,
981229,67,9,1,3,2.0,3,0,3.0
989671,0,11,1,5,,1,0,3.0
990518,0,10,1,4,,3,0,2.0
995977,0,9,1,3,,3,0,2.0
1041158,0,4,2,4,,3,0,
1052831,0,4,2,4,2.0,3,0,
1070703,0,8,1,2,,3,0,2.0
1097393,0,4,2,4,,1,0,
1124945,32,4,2,4,2.0,3,0,1.0
1136077,5,2,2,2,1.0,3,1,2.0
12664,88,11,1,5,1.0,3,0,1.0
51035,0,2,2,2,,3,1,
115643,0,6,2,6,,2,0,1.0
124470,4,2,2,2,1.0,2,1,3.0
200745,8,2,2,2,2.0,3,0,4.0
224000,0,4,2,4,2.0,3,0,
248012,0,4,2,4,,2,0,4.0
275127,0,10,1,4,,3,0,2.0
319582,16,3,2,3,1.0,3,0,2.0
353635,19,3,2,3,2.0,3,0,2.0
406744,0,3,2,3,,3,0,2.0
469633,0,10,1,4,,3,0,2.0
489071,49,6,2,6,2.0,3,0,2.0
512527,0,7,1,1,,1,0,
552686,51,7,1,1,2.0,3,0,2.0
660569,0,4,2,4,,3,0,2.0
783441,54,8,1,2,2.0,3,1,4.0
790842,33,4,2,4,2.0,3,0,2.0
831448,0,9,1,3,,2,0,
940759,0,11,1,5,,2,0,
995798,20,3,2,3,2.0,3,0,3.0
1013804,80,10,1,4,2.0,3,0,2.0
1035641,0,10,1,4,,3,0,2.0
1038421,0,11,1,5,,3,0,
1044625,37,5,2,5,1.0,2,0,2.0
57611,18,3,2,3,2.0,3,0,1.0
162634,7,2,2,2,2.0,3,0,2.0
323292,0,4,2,4,,3,0,2.0
336003,0,10,1,4,,2,0,
339007,69,9,1,3,3.0,3,0,3.0
423832,20,3,2,3,2.0,3,0,3.0
478757,0,9,1,3,,3,0,2.0
481062,0,11,1,5,,3,0,3.0
522797,44,5,2,5,2.0,3,0,2.0
589663,0,11,1,5,,3,0,2.0
614595,0,7,1,1,,3,0,4.0
640029,0,4,2,4,,3,0,4.0
658849,8,2,2,2,2.0,3,0,4.0
702962,0,5,2,5,,3,0,1.0
724127,0,9,1,3,,3,0,2.0
779983,0,4,2,4,,3,0,2.0
837261,0,3,2,3,,3,0,
851049,0,5,2,5,,2,0,
864903,0,2,2,2,,1,1,
904807,38,5,2,5,2.0,2,0,4.0
932730,0,5,2,5,,3,0,
1009978,88,11,1,5,1.0,3,0,2.0
1025724,0,3,2,3,,3,0,2.0
81355,66,9,1,3,2.0,3,0,2.0
87290,0,4,2,4,,3,0,4.0
208605,0,4,2,4,,1,0,
297549,0,9,1,3,,2,0,2.0
338153,0,3,2,3,,3,0,3.0
479534,19,3,2,3,2.0,3,0,2.0
514726,7,2,2,2,2.0,3,0,2.0
599637,0,5,2,5,,3,0,2.0
656507,16,3,2,3,1.0,3,0,2.0
678274,0,2,2,2,,3,0,4.0
688096,35,4,2,4,2.0,3,0,2.0
762561,0,10,1,4,3.0,1,0,
770154,0,8,1,2,,2,0,
818358,78,10,1,4,1.0,3,0,3.0
851163,34,4,2,4,2.0,3,0,3.0
936761,0,7,1,1,,3,0,
947666,0,10,1,4,,2,0,
953163,0,2,2,2,,1,0,
980572,0,10,1,4,,3,0,2.0
992025,0,10,1,4,,3,0,2.0
1008908,0,11,1,5,,2,0,
1010148,81,10,1,4,2.0,3,0,3.0
1036912,5,2,2,2,2.0,3,1,2.0
1049328,19,3,2,3,2.0,3,0,2.0
18446,46,5,2,5,3.0,3,0,2.0
28997,81,10,1,4,3.0,3,0,3.0
57093,42,5,2,5,1.0,3,0,4.0
58810,0,2,2,2,,3,0,2.0
60577,45,5,2,5,2.0,3,0,3.0
101559,0,2,2,2,,3,0,
102225,92,11,1,5,2.0,3,0,3.0
155351,19,3,2,3,2.0,3,0,2.0
155485,15,3,2,3,1.0,3,0,1.0
173807,0,9,1,3,,3,0,
212536,0,4,2,4,,2,0,
213333,51,7,1,1,1.0,3,0,2.0
232942,34,4,2,4,2.0,3,0,4.0
280315,92,11,1,5,3.0,3,0,3.0
332172,0,3,2,3,,3,1,2.0
366386,0,8,1,2,,2,1,
387258,33,4,2,4,2.0,3,0,2.0
409812,56,8,1,2,2.0,3,0,2.0
431478,0,11,1,5,2.0,3,0,
446399,0,11,1,5,,3,0,2.0
489316,0,9,1,3,,2,0,4.0
527393,0,10,1,4,,3,0,
544980,0,4,2,4,,3,0,2.0
574532,0,10,1,4,,3,0,3.0
611208,0,3,2,3,1.0,3,0,
625610,57,8,1,2,2.0,3,0,4.0
643403,17,3,2,3,1.0,3,0,3.0
686318,0,2,2,2,,3,0,
692755,0,5,2,5,,3,0,
699200,66,9,1,3,2.0,3,0,1.0
718227,0,10,1,4,,3,0,1.0
749042,0,9,1,3,,3,0,3.0
789513,0,11,1,5,,3,0,2.0
828482,0,4,2,4,,3,0,2.0
835015,89,11,1,5,1.0,3,0,4.0
846758,0,5,2,5,,1,0,
886365,31,4,2,4,1.0,3,0,4.0
894695,0,10,1,4,2.0,2,0,
921946,0,7,1,1,,1,0,
930370,0,7,1,1,,2,0,
1045657,80,10,1,4,2.0,3,0,2.0
1062851,0,4,2,4,,3,0,2.0
1068515,0,3,2,3,2.0,3,0,
1086215,0,2,2,2,,3,0,2.0
1103893,0,8,1,2,,3,0,3.0
1140915,0,1,2,1,,3,0,
8762,21,3,2,3,3.0,3,0,2.0
194334,15,3,2,3,1.0,3,0,1.0
230870,0,10,1,4,,2,0,
246870,0,3,2,3,,3,0,4.0
386969,0,2,2,2,,3,0,
403514,33,4,2,4,2.0,3,0,2.0
465477,17,3,2,3,1.0,3,0,4.0
480632,0,2,2,2,,3,1,2.0
485106,0,1,2,1,,3,0,3.0
553546,20,3,2,3,2.0,3,0,3.0
566498,0,5,2,5,,1,0,
606873,0,3,2,3,,3,0,4.0
639570,7,2,2,2,1.0,3,0,2.0
647315,0,4,2,4,2.0,3,0,
661457,0,9,1,3,,2,0,
752108,0,10,1,4,,3,0,2.0
779574,34,4,2,4,2.0,3,0,3.0
783107,11,3,2,3,1.0,2,0,1.0
886086,19,3,2,3,2.0,3,0,2.0
962746,0,11,1,5,,3,0,3.0
1044155,0,5,2,5,,3,0,2.0
1051563,0,10,1,4,3.0,3,0,
1054670,0,5,2,5,2.0,3,0,
1099033,80,10,1,4,2.0,3,0,2.0
7700,0,4,2,4,,2,0,2.0
48497,84,11,1,5,1.0,2,0,2.0
78335,5,2,2,2,2.0,3,1,
109870,11,3,2,3,2.0,2,0,1.0
168091,7,2,2,2,1.0,3,0,1.0
187517,0,9,1,3,,3,0,1.0
209758,2,1,2,1,1.0,3,0,4.0
279749,0,11,1,5,,3,0,
310935,41,5,2,5,1.0,3,0,1.0
328128,7,2,2,2,2.0,3,0,2.0
483229,5,2,2,2,1.0,3,1,3.0
491709,0,9,1,3,,2,0,
511134,0,3,2,3,,3,0,2.0
556397,44,5,2,5,2.0,3,0,2.0
633937,66,9,1,3,2.0,3,0,2.0
638489,19,3,2,3,2.0,3,0,2.0
642753,49,6,2,6,2.0,3,0,
672603,35,4,2,4,3.0,3,0,1.0
758789,0,3,2,3,,3,0,3.0
764181,0,7,1,1,,1,0,
791746,0,10,1,4,,2,0,2.0
814806,67,9,1,3,2.0,3,1,3.0
836952,0,3,2,3,,3,0,3.0
878465,19,3,2,3,2.0,3,1,2.0
932177,0,1,2,1,,2,0,
955294,0,9,1,3,,1,0,
983157,51,7,1,1,2.0,3,0,2.0
1002760,7,2,2,2,1.0,3,0,2.0
1049292,81,10,1,4,2.0,3,0,3.0
1056109,34,4,2,4,2.0,3,0,3.0
1059767,0,3,2,3,,3,0,1.0
1129380,82,10,1,4,3.0,3,0,2.0
1134862,0,9,1,3,3.0,3,0,
38146,0,3,2,3,,3,0,2.0
66891,0,1,2,1,,3,1,
112070,7,2,2,2,2.0,3,0,2.0
112175,0,5,2,5,,3,0,
182453,0,4,2,4,,3,0,2.0
196434,0,2,2,2,,3,0,
203357,8,2,2,2,1.0,3,0,4.0
225211,0,2,2,2,,1,0,
245859,0,2,2,2,,3,0,
267178,0,3,2,3,,2,0,
355576,0,3,2,3,,3,0,2.0
407562,8,2,2,2,1.0,3,0,4.0
442555,2,1,2,1,2.0,3,0,
584954,0,5,2,5,,3,0,2.0
593867,0,5,2,5,,3,0,2.0
596523,7,2,2,2,2.0,3,0,2.0
612223,0,11,1,5,,3,0,
620691,0,9,1,3,2.0,2,0,
642223,0,9,1,3,,3,0,2.0
650168,0,1,2,1,,3,0,4.0
650434,20,3,2,3,2.0,3,0,3.0
655184,19,3,2,3,2.0,3,0,2.0
670927,0,10,1,4,,3,0,2.0
673153,0,3,2,3,,1,0,
696546,81,10,1,4,2.0,3,0,4.0
863765,21,3,2,3,3.0,3,0,2.0
881466,0,10,1,4,,3,0,
887883,66,9,1,3,2.0,3,0,1.0
894574,21,3,2,3,2.0,3,0,1.0
948075,0,9,1,3,,1,0,
950636,0,11,1,5,,1,0,
964789,0,10,1,4,2.0,3,0,
996538,0,5,2,5,,3,0,2.0
1033999,0,4,2,4,,1,0,
1038504,56,8,1,2,3.0,3,0,2.0
1046677,0,3,2,3,,3,1,
1122299,0,9,1,3,,3,0,1.0
1127220,19,3,2,3,2.0,3,0,2.0
41945,0,1,2,1,,3,0,
49887,0,4,2,4,,3,0,2.0
193688,0,11,1,5,,3,0,4.0
241278,0,3,2,3,,3,0,2.0
259789,19,3,2,3,2.0,3,1,2.0
287593,89,11,1,5,1.0,3,0,4.0
353589,0,9,1,3,,3,0,2.0
459143,0,10,1,4,,3,0,
529132,0,4,2,4,,3,0,2.0
583599,0,9,1,3,,3,0,
588844,89,11,1,5,1.0,3,0,4.0
634296,0,3,2,3,,3,0,4.0
752344,57,8,1,2,1.0,3,0,4.0
757660,7,2,2,2,1.0,3,0,1.0
803282,0,5,2,5,,3,0,2.0
834424,0,11,1,5,,3,0,4.0
876956,32,4,2,4,2.0,3,0,1.0
